
supplement,增補，補
supplementary,增補的；補充的
supplier,供應者
supply,供應量；供給；供應供給；供應
support,支持；支持；擁護支持；擁護浮
supportive,支援的；
suppose,猜想；猜想；以為
sure,確信的
surely,確實；無疑
surf,衝浪
surface,表面；面；表面表的
surfing,衝浪
surmise,推測；猜測推測；猜測的
surplus,剩餘物；順差過剩的；剩餘的級的；高傲的
surprise,驚喜；驚訝驚喜；意外（員）的
surprising,出乎意料的;驚訝的
surrounding,周圍；附近的；四周的
survey,問卷調查；指導者充；副刊；調查；鑑定
survival,生存
survive,生存；生存；生還
susceptible,易被感動
suspect,懷疑；不信任
suspend,懸掛；使飄的；敏感的
suspicion,懷疑
suspicious,可疑的
sustain,支撐；承受
sweater,毛線衣
swift,快速的；快捷的
swim,游泳
switch,開關；轉換改變；轉移
symbolize,象徵
sympathetic,同情的
sympathize,同情；憐憫
sympathy,同情；同情心
symposium,討論會；
synthesis,綜合體；綜
syrup,糖漿
system,制度；體制
systematically,有系
t,合身；適合適合的；健康的；得益；受惠利益；好處；得益；獲益利潤；盈利
table,有利的；贏利的
tackle,著手；交涉
tactful,機智的；圓滑的
tactic,戰術；策略
tag,標籤；牌子；標籤添加；附加
tailor,裁縫師
take,拿取；拿；取；獲得
take a look,注視；瞧瞧
take into account,斟酌
take place,發生；舉行
take up,佔用
takeout,外賣；外賣的
takeover,接管
talent,天賦
talk,講話；談話講話；談話
talkative,健談的；多嘴的；健談的
tangible,明確的；確鑿的
tank,貯水池；坦克
tap,閥門；塞子接通；
tape,膠布；錄音帶錄音
target,靶子；目標對準
task,任務；工作
taste,味覺；味道吃起來；嚐起來；味覺；滋味
tax,稅金課稅；課稅
team,隊伍；組別
tear,撕開；撕裂眼淚；淚珠；眼淚
tease,戲弄；逗弄戲弄；逗弄
technicality,專門性；學術性
technically,技術上
technician,技術人員；技師
technique,技巧；技術；技法；技術
technological,技術性；技術（學）的
technology,技術；科
teenager,青少年
tell,告知
temper,情緒；性情；
temperature,溫度
temporarily,暫時
temporary,臨時的；暫
tenant,房客；承租人
tender,嫩的；柔軟的
tennis,網球
tense,緊張的；拉緊的
tension,拉緊；繃緊
tentative,試驗性的；嘗試的遍布處處；始終
tenure,佔有；佔有權
term,期；期限；任期；術語
terminal,末端的；終點
terminology,術語，專門用語
terrible,可怕的；嚇人的
territory,領土；版圖；緊緊地
test,測驗；檢查
testify,作證；證實
testimonial,證明書；推薦書
the departed,離去
theater,劇場；戲院
think,認為；思考
thirst,口渴
thorough,徹底的；完
thoroughness,徹底；完全時的
though,雖然；儘管
thought,思維；思考；思維；觀念
thread,線狀物；頭緒
threat,威脅；恐嚇
thrive,興旺；繁榮
throughout,遍及；拉緊；繃緊
throw away,丟棄
thus,如此；這樣
ticket,票；券
tide,湖水
tie,束縛；約束；平手
tight,牢固的；緊身的的終點；末站；航廈
time,時間；時間；時光測
timeliness,及時；適時
timetable,時刻表
tired,疲倦的
tissue paper,面紙
titl,標題；題目加標題於領地
tnes,健康；適當
toast,土司
together,結合；共同
token,標記；標誌；象徵象徵性的
toll,使用費；通行費
tool,工具；器具；運輸
tooth／teeth,牙齒
top,頂部；山頂；最高
topic,主題；要旨
toss,折騰
total,總計的；總括的總數
tough,強硬
tour,旅遊；遊覽旅遊；遊覽
tourist,遊客
tow,拖；拉；牽引拖；財富
town,鎮；市鎮
track,行蹤；軌道跟
trade,交易；營業額；貿易的；貿易；交易交
tradition,傳統習俗
traditional,傳統；傳統的蹤；追蹤
traffic,交通
tragedy,悲劇
trail,拖；曳；跟蹤的
training,培訓；鍛鍊
transact,處置；執行
transaction,交易；執行
transfer,轉換；調動
transform,改造
translate,翻譯
transport,運輸
trash,垃圾；廢物；垃圾
travel,旅行；旅遊；移動
traveler,旅客；旅行者；旅客
treasure,金銀財寶；程度最高的；最優良的加蓋；勝過
treat,對待；處理請客；看待；處理
treatment,對待；治療
treaty,條約；協定
tremendous,巨大；巨大的；極大的拉；牽引
trend,趨勢
trial,試驗；審問試驗的；審訊的
triangle,三角形
tribal,部落的；種族的換
tribe,部落；種族
tribute,進貢
triumph,勝利
trivial,瑣細的；不重要
tropical,熱帶
trouble,麻煩
truly,真誠地；忠實地
trust,信任；信賴信任；信賴小道；痕跡
trustee,受託管理人
try,嘗試
tune in,在調
turnover,翻倒；翻轉
twice,兩次；兩回；兩倍
two-sided,兩邊的；兩面的
type,類型；類型；型式作為…的典型；打字
typical,典型的；有代表性的
typo,筆誤U
uctuate,波動；變動
uctuation,波動；變
uence,影響；作用
uency,流暢
uent,流暢的；順暢的
ultimate,最後的；最終的終極；結局
ultimately,終極地
ultra,偏激的；過分的
unable,不能的；不會的
unacceptable,無法接
unaccountable,無法
unaccustomed,不習慣的；不熟悉的
unauthorized,未被授
unaware,未察覺到的
unbalance,使失去平
unbeatable,打不垮的
unbiased,無偏見的
uncertain,不確定的
uncertainty,不確定性
unconventional,非傳統的
underestimate,低估
undergo,經歷
underground,地下的；不公開的
underline,強調；使突
understand,了解；理解；理解；同情
understatement,不充分的陳述；保守的陳述的；身分不明的意外地；突然地
underway,在進行中的
undesirable,不良的
unexpectedly,居然
unfair,不公平的
unfavorable,不利的
unforeseen,預料之外的
unfortunately,不幸地
uniform,制服相同的；一致的像的；想不到的
unify,統一；聯合
unimaginable,難以想衡
union,結合；合併
unique,獨特的；獨特的；難得的
uniquely,獨特地
uniqueness,獨特
unit,單位；單元
unite,使聯合；統一
university,大學
unless,除……外
unlimited,無限制的；的
unlock,開啟；揭開
unnecessary,不必要
unplug,拔出
unpredictable,不可預知的
unsanitary,不衛生的；
unsatisfactory,不滿意的
upcoming,即將來臨的
update,使現代化；更在…上面在…之上；的；更新
upgrade,升級；升職；提高；提升
upset,煩惱
upwards,向上地；朝上
urban,城市的
urbanize,使都市化
urgent,急促的；急的；緊急的；迫切的
use,使用
useful,有用的；有價值；有益的
useless,無用的；無價值的無約束的
usual,通常的；平常的
usually,通常地；通常地；慣常
utilization,利用
utilize,利用；利用有礙健康的
ux,湧進；匯集
v,烤肉；燒烤使平衡
v accountable,應負責任的；可說明的附屬的；輔助的
v bankruptcy,破產；倒閉政）援助
v brilliant,光輝的；明亮
v coverage,覆蓋；覆蓋範圍的墮落；腐化用；成本
v cuisine,烹飪；烹調法；
v lock,鎖鎖上
v productivity,生產力；生產率
v scan,細看；審視掃描；細看搜查；搜尋險的
v sight,視覺；景象；觀
v submit,屈從；忍受；隸屬的部下；部屬相稱；彼此協調
vacancy,空白；空缺
vacant,空的；空著的新
vacation,假期；休假
vaccinate,注射疫苗升級；上坡
vaccination,疫苗接種upo
vain,愛虛榮的；自負
valid,有根據的；確鑿
validat,使有效；使生
valuable,有價值的
value,價值
van,廂型車；小貨車
vandalize,任意破壞
variable,易變的；多變
variation,變動；差異
variety,品種；多樣化；變化
various,不同的；各種；各種
vary,使不同；變更
vas,廣闊的；浩瀚的
vast,廣大
vegetable,蔬菜
vegetarian,素食主義；素食主義者
vehicle,運載工具；手段；運輸工具
veil,面紗；面罩掩飾；遮蓋
vend,出售；販賣
vendor,小販；攤販
venture,冒險事業；投機活動冒險
verify,證明；證實
versatile,多才多藝的；的
version,版本；說法
vessel,船；艦；血管
vet,獸醫
via,透過；憑藉
viable,有望成功的；切
vice,緊緊夾住(=ise)
vice president,副首長
vice versa,反之亦然
victim,受害者；受害者；犧牲者多功能的的各樣的實可行的
video conference,視訊會議
video game,電視遊戲
viewpoint,觀點；視角
vinegar,食用醋
violation,違反；違背
violet,紫羅蘭
viral marketing,病毒式行銷
virtual,虛擬的
virus,病毒
visibility,能見度；明顯
visible,可看見的；清晰的
vision,視力
visit,參觀；訪視
visitor,參觀者；訪視者
visual,可被看見的；視覺的；視覺的
vita,生命的；充滿活力
vital,重要
vivid,生動的；活潑的
vocabulary,單字；字
voice,聲音
volatile,易揮發的；易變的
volcano,火山
volleyball,憑證
volunteer,志願者；志願者，義工自願
voucher,憑證；票券；證人
voyage,航海；航行航海；航行
wage,蔬菜；進行；從事
wagon,運貨馬車
waist,腰；腰部
wait,等候；等；等待等待
waiter,服務生
waitress,女服務生之
waive,放棄；撤回
wallet,皮夾
wallpaper,壁紙
warehouse,倉庫庫房
warm,溫暖的；暖和的
warm up,熱身
warn,警告；告誡
warning,警告；告誡
warranty,保證；擔保
waste,浪費；濫用
watch,看守，監視；手錶觀看；注視
wave,海浪；浪潮揮手；飄揚
waver,搖擺；搖晃動搖
way,道路
weak,弱的；虛弱的
wealth,財產；資源
wear,穿戴；磨損
website,網址
wedding,婚禮
weekend,週末
weekly,每週
weight,重量；體重
welcome,迎接
well,順利地；不錯
whereas,然而；反
whether,是否；不管是……（或是）
while,在～時；但是
whip up,掀起
whiteboard,白板
whole,整體的；全部的
whole wheat,全麥
widespread,普遍的；
width,寬度；闊度
wife,妻子
will,將；將要意志；
willingness,自願；樂
win,獲勝；贏得
wind,風
wire,電纜；電線發
wireless,無線
wish,但願；祝福
withdraw,抽回；拉開；3020.
withdrawal,收回；撤X回提款
within,在……範圍
withstand,抵擋；反抗
witness,目擊者；見證
wo,向……求愛；招致；3026.
woeful,悲哀的，悲傷
wonder,納悶；想知道；難怪
wonderful,奇妙的；很棒的!
work,工作；勞動成果；產品
workaholic,工作狂；專心工作的人
workshop,工作坊
world,世界；地球渴望地；世界；領域
worldwide,世界範圍的；遍及全球的
worried,心煩的
worry,擔心；擔憂
worth,價值
would,將；要
wrapped,包裹
wrist,腕；腕關節
write,洗衣機
x,修理；修復；貼上；添上；附上
xation,固定；注視預報；預測
xture,（房屋等的）ﬂ
y,簡短地；短暫地
yacht,快艇；遊艇
yard,庭院；庭院；後院的
yawn,呵欠打呵欠；打哈欠
year-end,年終年終驚奇；驚異
yearly,每年的；一年一引起
yearn,思念；渴望
yearningly,思念地；
yell,大叫
yield,出產；產生產量；收穫量
youngster,小孩；年輕人
yourself,你自己
youth,青少年時期；青年；小伙子
youthful,年輕的；青年的Z
yummy,可口的;美味的
zero,零
zip,給以速度（或力量）；使增加興趣拉鍊
zone,地區；地帶；地區
zoo,動物園
zoom,發出嗡嗡聲；使急遽上升
zoom-in,用變焦距鏡頭使景物放大
Ｗ,時薪；日薪；週薪 voucher
